id,split,image,mask,is_manip,case
train_001834,train,images/train/train_001834.jpg,masks/train/train_001834.png,1,1d9tn1
train_001835,train,images/train/train_001835.jpg,masks/train/train_001835.png,1,1d9tn1
train_001836,train,images/train/train_001836.jpg,masks/train/train_001836.png,1,1d9tn1
train_001837,train,images/train/train_001837.jpg,masks/train/train_001837.png,1,1d9tn1
train_001838,train,images/train/train_001838.jpg,masks/train/train_001838.png,0,1d9ygm
train_001839,train,images/train/train_001839.jpg,masks/train/train_001839.png,1,1d9ygm
train_001840,train,images/train/train_001840.jpg,masks/train/train_001840.png,1,1d9ygm
train_001841,train,images/train/train_001841.jpg,masks/train/train_001841.png,1,1d9ygm
train_001842,train,images/train/train_001842.jpg,masks/train/train_001842.png,1,1d9ygm
train_001843,train,images/train/train_001843.jpg,masks/train/train_001843.png,1,1d9ygm
train_001844,train,images/train/train_001844.jpg,masks/train/train_001844.png,0,1da0ta
train_001845,train,images/train/train_001845.jpg,masks/train/train_001845.png,1,1da0ta
train_001846,train,images/train/train_001846.jpg,masks/train/train_001846.png,1,1da0ta
train_001847,train,images/train/train_001847.jpg,masks/train/train_001847.png,1,1da0ta
train_001848,train,images/train/train_001848.jpg,masks/train/train_001848.png,1,1da0ta
train_001849,train,images/train/train_001849.jpg,masks/train/train_001849.png,1,1da0ta
train_001850,train,images/train/train_001850.jpg,masks/train/train_001850.png,1,1da0ta
train_001851,train,images/train/train_001851.jpg,masks/train/train_001851.png,1,1da0ta
train_001852,train,images/train/train_001852.jpg,masks/train/train_001852.png,0,1dbddo
train_001853,train,images/train/train_001853.jpg,masks/train/train_001853.png,1,1dbddo
train_001854,train,images/train/train_001854.jpg,masks/train/train_001854.png,1,1dbddo
train_001855,train,images/train/train_001855.jpg,masks/train/train_001855.png,1,1dbddo
train_001856,train,images/train/train_001856.jpg,masks/train/train_001856.png,1,1dbddo
train_001857,train,images/train/train_001857.jpg,masks/train/train_001857.png,1,1dbddo
train_001858,train,images/train/train_001858.jpg,masks/train/train_001858.png,1,1dbddo
train_001859,train,images/train/train_001859.jpg,masks/train/train_001859.png,1,1dbddo
val_001860,val,images/val/val_001860.jpg,masks/val/val_001860.png,0,1dbul3
val_001861,val,images/val/val_001861.jpg,masks/val/val_001861.png,1,1dbul3
val_001862,val,images/val/val_001862.jpg,masks/val/val_001862.png,1,1dbul3
val_001863,val,images/val/val_001863.jpg,masks/val/val_001863.png,1,1dbul3
val_001864,val,images/val/val_001864.jpg,masks/val/val_001864.png,1,1dbul3
val_001865,val,images/val/val_001865.jpg,masks/val/val_001865.png,1,1dbul3
val_001866,val,images/val/val_001866.jpg,masks/val/val_001866.png,1,1dbul3
train_001867,train,images/train/train_001867.jpg,masks/train/train_001867.png,0,1dc54a
train_001868,train,images/train/train_001868.jpg,masks/train/train_001868.png,1,1dc54a
train_001869,train,images/train/train_001869.jpg,masks/train/train_001869.png,1,1dc54a
train_001870,train,images/train/train_001870.jpg,masks/train/train_001870.png,0,1dc9sm
train_001871,train,images/train/train_001871.jpg,masks/train/train_001871.png,1,1dc9sm
train_001872,train,images/train/train_001872.jpg,masks/train/train_001872.png,1,1dc9sm
train_001873,train,images/train/train_001873.jpg,masks/train/train_001873.png,1,1dc9sm
train_001874,train,images/train/train_001874.jpg,masks/train/train_001874.png,1,1dc9sm
train_001875,train,images/train/train_001875.jpg,masks/train/train_001875.png,1,1dc9sm
train_001876,train,images/train/train_001876.jpg,masks/train/train_001876.png,1,1dc9sm
train_001877,train,images/train/train_001877.jpg,masks/train/train_001877.png,1,1dc9sm
train_001878,train,images/train/train_001878.jpg,masks/train/train_001878.png,1,1dc9sm
train_001879,train,images/train/train_001879.jpg,masks/train/train_001879.png,1,1dc9sm
train_001880,train,images/train/train_001880.jpg,masks/train/train_001880.png,1,1dc9sm
train_001881,train,images/train/train_001881.jpg,masks/train/train_001881.png,0,1dcm0x
train_001882,train,images/train/train_001882.jpg,masks/train/train_001882.png,1,1dcm0x
train_001883,train,images/train/train_001883.jpg,masks/train/train_001883.png,0,1de0l0
train_001884,train,images/train/train_001884.jpg,masks/train/train_001884.png,1,1de0l0
train_001885,train,images/train/train_001885.jpg,masks/train/train_001885.png,1,1de0l0
train_001886,train,images/train/train_001886.jpg,masks/train/train_001886.png,1,1de0l0
train_001887,train,images/train/train_001887.jpg,masks/train/train_001887.png,1,1de0l0
train_001888,train,images/train/train_001888.jpg,masks/train/train_001888.png,1,1de0l0
train_001889,train,images/train/train_001889.jpg,masks/train/train_001889.png,1,1de0l0
train_001890,train,images/train/train_001890.jpg,masks/train/train_001890.png,1,1de0l0
train_001891,train,images/train/train_001891.jpg,masks/train/train_001891.png,1,1de0l0
train_001892,train,images/train/train_001892.jpg,masks/train/train_001892.png,1,1de0l0
train_001893,train,images/train/train_001893.jpg,masks/train/train_001893.png,1,1de0l0
train_001894,train,images/train/train_001894.jpg,masks/train/train_001894.png,0,1de6me
train_001895,train,images/train/train_001895.jpg,masks/train/train_001895.png,1,1de6me
train_001896,train,images/train/train_001896.jpg,masks/train/train_001896.png,1,1de6me
train_001897,train,images/train/train_001897.jpg,masks/train/train_001897.png,1,1de6me
train_001898,train,images/train/train_001898.jpg,masks/train/train_001898.png,1,1de6me
train_001899,train,images/train/train_001899.jpg,masks/train/train_001899.png,1,1de6me
train_001900,train,images/train/train_001900.jpg,masks/train/train_001900.png,1,1de6me
train_001901,train,images/train/train_001901.jpg,masks/train/train_001901.png,1,1de6me
train_001902,train,images/train/train_001902.jpg,masks/train/train_001902.png,1,1de6me
train_001903,train,images/train/train_001903.jpg,masks/train/train_001903.png,1,1de6me
train_001904,train,images/train/train_001904.jpg,masks/train/train_001904.png,1,1de6me
train_001905,train,images/train/train_001905.jpg,masks/train/train_001905.png,0,1devsm
train_001906,train,images/train/train_001906.jpg,masks/train/train_001906.png,1,1devsm
train_001907,train,images/train/train_001907.jpg,masks/train/train_001907.png,1,1devsm
train_001908,train,images/train/train_001908.jpg,masks/train/train_001908.png,1,1devsm
train_001909,train,images/train/train_001909.jpg,masks/train/train_001909.png,1,1devsm
train_001910,train,images/train/train_001910.jpg,masks/train/train_001910.png,1,1devsm
train_001911,train,images/train/train_001911.jpg,masks/train/train_001911.png,1,1devsm
train_001912,train,images/train/train_001912.jpg,masks/train/train_001912.png,1,1devsm
train_001913,train,images/train/train_001913.jpg,masks/train/train_001913.png,1,1devsm
train_001914,train,images/train/train_001914.jpg,masks/train/train_001914.png,0,1df1ik
train_001915,train,images/train/train_001915.jpg,masks/train/train_001915.png,1,1df1ik
train_001916,train,images/train/train_001916.jpg,masks/train/train_001916.png,1,1df1ik
train_001917,train,images/train/train_001917.jpg,masks/train/train_001917.png,1,1df1ik
train_001918,train,images/train/train_001918.jpg,masks/train/train_001918.png,1,1df1ik
train_001919,train,images/train/train_001919.jpg,masks/train/train_001919.png,1,1df1ik
train_001920,train,images/train/train_001920.jpg,masks/train/train_001920.png,1,1df1ik
train_001921,train,images/train/train_001921.jpg,masks/train/train_001921.png,1,1df1ik
train_001922,train,images/train/train_001922.jpg,masks/train/train_001922.png,1,1df1ik
train_001923,train,images/train/train_001923.jpg,masks/train/train_001923.png,1,1df1ik
train_001924,train,images/train/train_001924.jpg,masks/train/train_001924.png,1,1df1ik
train_001925,train,images/train/train_001925.jpg,masks/train/train_001925.png,1,1df1ik
train_001926,train,images/train/train_001926.jpg,masks/train/train_001926.png,1,1df1ik
val_001927,val,images/val/val_001927.jpg,masks/val/val_001927.png,0,1df8mm
val_001928,val,images/val/val_001928.jpg,masks/val/val_001928.png,1,1df8mm
val_001929,val,images/val/val_001929.jpg,masks/val/val_001929.png,1,1df8mm
val_001930,val,images/val/val_001930.jpg,masks/val/val_001930.png,1,1df8mm
val_001931,val,images/val/val_001931.jpg,masks/val/val_001931.png,1,1df8mm
train_001932,train,images/train/train_001932.jpg,masks/train/train_001932.png,0,1dfo3j
train_001933,train,images/train/train_001933.jpg,masks/train/train_001933.png,1,1dfo3j
train_001934,train,images/train/train_001934.jpg,masks/train/train_001934.png,1,1dfo3j
train_001935,train,images/train/train_001935.jpg,masks/train/train_001935.png,0,1dg8l3
train_001936,train,images/train/train_001936.jpg,masks/train/train_001936.png,1,1dg8l3
train_001937,train,images/train/train_001937.jpg,masks/train/train_001937.png,0,1dh4tu
train_001938,train,images/train/train_001938.jpg,masks/train/train_001938.png,1,1dh4tu
train_001939,train,images/train/train_001939.jpg,masks/train/train_001939.png,1,1dh4tu
train_001940,train,images/train/train_001940.jpg,masks/train/train_001940.png,1,1dh4tu
train_001941,train,images/train/train_001941.jpg,masks/train/train_001941.png,1,1dh4tu
train_001942,train,images/train/train_001942.jpg,masks/train/train_001942.png,1,1dh4tu
train_001943,train,images/train/train_001943.jpg,masks/train/train_001943.png,1,1dh4tu
train_001944,train,images/train/train_001944.jpg,masks/train/train_001944.png,1,1dh4tu
train_001945,train,images/train/train_001945.jpg,masks/train/train_001945.png,1,1dh4tu
train_001946,train,images/train/train_001946.jpg,masks/train/train_001946.png,0,1dh9dg
train_001947,train,images/train/train_001947.jpg,masks/train/train_001947.png,1,1dh9dg
train_001948,train,images/train/train_001948.jpg,masks/train/train_001948.png,1,1dh9dg
train_001949,train,images/train/train_001949.jpg,masks/train/train_001949.png,1,1dh9dg
train_001950,train,images/train/train_001950.jpg,masks/train/train_001950.png,1,1dh9dg
train_001951,train,images/train/train_001951.jpg,masks/train/train_001951.png,1,1dh9dg
train_001952,train,images/train/train_001952.jpg,masks/train/train_001952.png,1,1dh9dg
train_001953,train,images/train/train_001953.jpg,masks/train/train_001953.png,1,1dh9dg
train_001954,train,images/train/train_001954.jpg,masks/train/train_001954.png,1,1dh9dg
train_001955,train,images/train/train_001955.jpg,masks/train/train_001955.png,1,1dh9dg
train_001956,train,images/train/train_001956.jpg,masks/train/train_001956.png,1,1dh9dg
train_001957,train,images/train/train_001957.jpg,masks/train/train_001957.png,1,1dh9dg
train_001958,train,images/train/train_001958.jpg,masks/train/train_001958.png,1,1dh9dg
train_001959,train,images/train/train_001959.jpg,masks/train/train_001959.png,1,1dh9dg
train_001960,train,images/train/train_001960.jpg,masks/train/train_001960.png,1,1dh9dg
train_001961,train,images/train/train_001961.jpg,masks/train/train_001961.png,1,1dh9dg
train_001962,train,images/train/train_001962.jpg,masks/train/train_001962.png,1,1dh9dg
train_001963,train,images/train/train_001963.jpg,masks/train/train_001963.png,1,1dh9dg
train_001964,train,images/train/train_001964.jpg,masks/train/train_001964.png,1,1dh9dg
train_001965,train,images/train/train_001965.jpg,masks/train/train_001965.png,1,1dh9dg
train_001966,train,images/train/train_001966.jpg,masks/train/train_001966.png,1,1dh9dg
train_001967,train,images/train/train_001967.jpg,masks/train/train_001967.png,1,1dh9dg
train_001968,train,images/train/train_001968.jpg,masks/train/train_001968.png,1,1dh9dg
train_001969,train,images/train/train_001969.jpg,masks/train/train_001969.png,1,1dh9dg
train_001970,train,images/train/train_001970.jpg,masks/train/train_001970.png,1,1dh9dg
train_001971,train,images/train/train_001971.jpg,masks/train/train_001971.png,1,1dh9dg
train_001972,train,images/train/train_001972.jpg,masks/train/train_001972.png,1,1dh9dg
train_001973,train,images/train/train_001973.jpg,masks/train/train_001973.png,0,1dhgfj
train_001974,train,images/train/train_001974.jpg,masks/train/train_001974.png,1,1dhgfj
train_001975,train,images/train/train_001975.jpg,masks/train/train_001975.png,1,1dhgfj
train_001976,train,images/train/train_001976.jpg,masks/train/train_001976.png,1,1dhgfj
val_001977,val,images/val/val_001977.jpg,masks/val/val_001977.png,0,1dhobr
val_001978,val,images/val/val_001978.jpg,masks/val/val_001978.png,1,1dhobr
val_001979,val,images/val/val_001979.jpg,masks/val/val_001979.png,1,1dhobr
val_001980,val,images/val/val_001980.jpg,masks/val/val_001980.png,0,1dhs34
val_001981,val,images/val/val_001981.jpg,masks/val/val_001981.png,1,1dhs34
train_001982,train,images/train/train_001982.jpg,masks/train/train_001982.png,0,1dhtj0
train_001983,train,images/train/train_001983.jpg,masks/train/train_001983.png,1,1dhtj0
train_001984,train,images/train/train_001984.jpg,masks/train/train_001984.png,0,1di4sz
train_001985,train,images/train/train_001985.jpg,masks/train/train_001985.png,1,1di4sz
train_001986,train,images/train/train_001986.jpg,masks/train/train_001986.png,0,1dit8o
train_001987,train,images/train/train_001987.jpg,masks/train/train_001987.png,1,1dit8o
train_001988,train,images/train/train_001988.jpg,masks/train/train_001988.png,1,1dit8o
train_001989,train,images/train/train_001989.jpg,masks/train/train_001989.png,1,1dit8o
train_001990,train,images/train/train_001990.jpg,masks/train/train_001990.png,1,1dit8o
train_001991,train,images/train/train_001991.jpg,masks/train/train_001991.png,1,1dit8o
train_001992,train,images/train/train_001992.jpg,masks/train/train_001992.png,1,1dit8o
train_001993,train,images/train/train_001993.jpg,masks/train/train_001993.png,0,1diu8r
train_001994,train,images/train/train_001994.jpg,masks/train/train_001994.png,1,1diu8r
train_001995,train,images/train/train_001995.jpg,masks/train/train_001995.png,0,1djggl
train_001996,train,images/train/train_001996.jpg,masks/train/train_001996.png,1,1djggl
train_001997,train,images/train/train_001997.jpg,masks/train/train_001997.png,1,1djggl
train_001998,train,images/train/train_001998.jpg,masks/train/train_001998.png,1,1djggl
val_001999,val,images/val/val_001999.jpg,masks/val/val_001999.png,0,1djp9t
val_002000,val,images/val/val_002000.jpg,masks/val/val_002000.png,1,1djp9t
val_002001,val,images/val/val_002001.jpg,masks/val/val_002001.png,1,1djp9t
val_002002,val,images/val/val_002002.jpg,masks/val/val_002002.png,1,1djp9t
val_002003,val,images/val/val_002003.jpg,masks/val/val_002003.png,1,1djp9t
val_002004,val,images/val/val_002004.jpg,masks/val/val_002004.png,1,1djp9t
val_002005,val,images/val/val_002005.jpg,masks/val/val_002005.png,1,1djp9t
val_002006,val,images/val/val_002006.jpg,masks/val/val_002006.png,1,1djp9t
val_002007,val,images/val/val_002007.jpg,masks/val/val_002007.png,1,1djp9t
val_002008,val,images/val/val_002008.jpg,masks/val/val_002008.png,0,1djqwm
val_002009,val,images/val/val_002009.jpg,masks/val/val_002009.png,1,1djqwm
val_002010,val,images/val/val_002010.jpg,masks/val/val_002010.png,1,1djqwm
val_002011,val,images/val/val_002011.jpg,masks/val/val_002011.png,1,1djqwm
val_002012,val,images/val/val_002012.jpg,masks/val/val_002012.png,1,1djqwm
val_002013,val,images/val/val_002013.jpg,masks/val/val_002013.png,1,1djqwm
val_002014,val,images/val/val_002014.jpg,masks/val/val_002014.png,1,1djqwm
val_002015,val,images/val/val_002015.jpg,masks/val/val_002015.png,1,1djqwm
val_002016,val,images/val/val_002016.jpg,masks/val/val_002016.png,1,1djqwm
val_002017,val,images/val/val_002017.jpg,masks/val/val_002017.png,1,1djqwm
val_002018,val,images/val/val_002018.jpg,masks/val/val_002018.png,1,1djqwm
val_002019,val,images/val/val_002019.jpg,masks/val/val_002019.png,1,1djqwm
val_002020,val,images/val/val_002020.jpg,masks/val/val_002020.png,1,1djqwm
val_002021,val,images/val/val_002021.jpg,masks/val/val_002021.png,1,1djqwm
val_002022,val,images/val/val_002022.jpg,masks/val/val_002022.png,1,1djqwm
val_002023,val,images/val/val_002023.jpg,masks/val/val_002023.png,1,1djqwm
train_002024,train,images/train/train_002024.jpg,masks/train/train_002024.png,0,1djzgt
train_002025,train,images/train/train_002025.jpg,masks/train/train_002025.png,1,1djzgt
train_002026,train,images/train/train_002026.jpg,masks/train/train_002026.png,0,1dkb0u
train_002027,train,images/train/train_002027.jpg,masks/train/train_002027.png,1,1dkb0u
train_002028,train,images/train/train_002028.jpg,masks/train/train_002028.png,1,1dkb0u
train_002029,train,images/train/train_002029.jpg,masks/train/train_002029.png,1,1dkb0u
train_002030,train,images/train/train_002030.jpg,masks/train/train_002030.png,1,1dkb0u
train_002031,train,images/train/train_002031.jpg,masks/train/train_002031.png,1,1dkb0u
train_002032,train,images/train/train_002032.jpg,masks/train/train_002032.png,0,1dln2g
train_002033,train,images/train/train_002033.jpg,masks/train/train_002033.png,1,1dln2g
train_002034,train,images/train/train_002034.jpg,masks/train/train_002034.png,1,1dln2g
train_002035,train,images/train/train_002035.jpg,masks/train/train_002035.png,1,1dln2g
train_002036,train,images/train/train_002036.jpg,masks/train/train_002036.png,1,1dln2g
train_002037,train,images/train/train_002037.jpg,masks/train/train_002037.png,1,1dln2g
train_002038,train,images/train/train_002038.jpg,masks/train/train_002038.png,1,1dln2g
train_002039,train,images/train/train_002039.jpg,masks/train/train_002039.png,1,1dln2g
train_002040,train,images/train/train_002040.jpg,masks/train/train_002040.png,1,1dln2g
train_002041,train,images/train/train_002041.jpg,masks/train/train_002041.png,1,1dln2g
train_002042,train,images/train/train_002042.jpg,masks/train/train_002042.png,0,1dm1ic
train_002043,train,images/train/train_002043.jpg,masks/train/train_002043.png,1,1dm1ic
train_002044,train,images/train/train_002044.jpg,masks/train/train_002044.png,1,1dm1ic
train_002045,train,images/train/train_002045.jpg,masks/train/train_002045.png,0,1dmcqo
train_002046,train,images/train/train_002046.jpg,masks/train/train_002046.png,1,1dmcqo
train_002047,train,images/train/train_002047.jpg,masks/train/train_002047.png,0,1dmikm
train_002048,train,images/train/train_002048.jpg,masks/train/train_002048.png,1,1dmikm
train_002049,train,images/train/train_002049.jpg,masks/train/train_002049.png,1,1dmikm
train_002050,train,images/train/train_002050.jpg,masks/train/train_002050.png,1,1dmikm
train_002051,train,images/train/train_002051.jpg,masks/train/train_002051.png,1,1dmikm
train_002052,train,images/train/train_002052.jpg,masks/train/train_002052.png,1,1dmikm
train_002053,train,images/train/train_002053.jpg,masks/train/train_002053.png,1,1dmikm
train_002054,train,images/train/train_002054.jpg,masks/train/train_002054.png,1,1dmikm
val_002055,val,images/val/val_002055.jpg,masks/val/val_002055.png,0,1dmmss
val_002056,val,images/val/val_002056.jpg,masks/val/val_002056.png,1,1dmmss
train_002057,train,images/train/train_002057.jpg,masks/train/train_002057.png,0,1dn6vh
train_002058,train,images/train/train_002058.jpg,masks/train/train_002058.png,1,1dn6vh
train_002059,train,images/train/train_002059.jpg,masks/train/train_002059.png,1,1dn6vh
train_002060,train,images/train/train_002060.jpg,masks/train/train_002060.png,0,1dnhng
train_002061,train,images/train/train_002061.jpg,masks/train/train_002061.png,1,1dnhng
train_002062,train,images/train/train_002062.jpg,masks/train/train_002062.png,1,1dnhng
train_002063,train,images/train/train_002063.jpg,masks/train/train_002063.png,1,1dnhng
train_002064,train,images/train/train_002064.jpg,masks/train/train_002064.png,0,1dnko6
train_002065,train,images/train/train_002065.jpg,masks/train/train_002065.png,1,1dnko6
train_002066,train,images/train/train_002066.jpg,masks/train/train_002066.png,0,1do47w
train_002067,train,images/train/train_002067.jpg,masks/train/train_002067.png,1,1do47w
train_002068,train,images/train/train_002068.jpg,masks/train/train_002068.png,1,1do47w
train_002069,train,images/train/train_002069.jpg,masks/train/train_002069.png,1,1do47w
train_002070,train,images/train/train_002070.jpg,masks/train/train_002070.png,1,1do47w
train_002071,train,images/train/train_002071.jpg,masks/train/train_002071.png,1,1do47w
val_002072,val,images/val/val_002072.jpg,masks/val/val_002072.png,0,1doaz6
val_002073,val,images/val/val_002073.jpg,masks/val/val_002073.png,1,1doaz6
val_002074,val,images/val/val_002074.jpg,masks/val/val_002074.png,1,1doaz6
val_002075,val,images/val/val_002075.jpg,masks/val/val_002075.png,1,1doaz6
val_002076,val,images/val/val_002076.jpg,masks/val/val_002076.png,1,1doaz6
val_002077,val,images/val/val_002077.jpg,masks/val/val_002077.png,1,1doaz6
train_002078,train,images/train/train_002078.jpg,masks/train/train_002078.png,0,1doipu
train_002079,train,images/train/train_002079.jpg,masks/train/train_002079.png,1,1doipu
train_002080,train,images/train/train_002080.jpg,masks/train/train_002080.png,0,1doo2u
train_002081,train,images/train/train_002081.jpg,masks/train/train_002081.png,1,1doo2u
train_002082,train,images/train/train_002082.jpg,masks/train/train_002082.png,1,1doo2u
train_002083,train,images/train/train_002083.jpg,masks/train/train_002083.png,1,1doo2u
train_002084,train,images/train/train_002084.jpg,masks/train/train_002084.png,0,1dpa2u
train_002085,train,images/train/train_002085.jpg,masks/train/train_002085.png,1,1dpa2u
val_002086,val,images/val/val_002086.jpg,masks/val/val_002086.png,0,1dpeca
val_002087,val,images/val/val_002087.jpg,masks/val/val_002087.png,1,1dpeca
val_002088,val,images/val/val_002088.jpg,masks/val/val_002088.png,1,1dpeca
val_002089,val,images/val/val_002089.jpg,masks/val/val_002089.png,1,1dpeca
val_002090,val,images/val/val_002090.jpg,masks/val/val_002090.png,1,1dpeca
train_002091,train,images/train/train_002091.jpg,masks/train/train_002091.png,0,1dpme2
train_002092,train,images/train/train_002092.jpg,masks/train/train_002092.png,1,1dpme2
val_002093,val,images/val/val_002093.jpg,masks/val/val_002093.png,0,1dpo10
val_002094,val,images/val/val_002094.jpg,masks/val/val_002094.png,1,1dpo10
val_002095,val,images/val/val_002095.jpg,masks/val/val_002095.png,1,1dpo10
val_002096,val,images/val/val_002096.jpg,masks/val/val_002096.png,1,1dpo10
val_002097,val,images/val/val_002097.jpg,masks/val/val_002097.png,1,1dpo10
val_002098,val,images/val/val_002098.jpg,masks/val/val_002098.png,1,1dpo10
val_002099,val,images/val/val_002099.jpg,masks/val/val_002099.png,1,1dpo10
train_002100,train,images/train/train_002100.jpg,masks/train/train_002100.png,0,1dqcce
train_002101,train,images/train/train_002101.jpg,masks/train/train_002101.png,1,1dqcce
train_002102,train,images/train/train_002102.jpg,masks/train/train_002102.png,1,1dqcce
train_002103,train,images/train/train_002103.jpg,masks/train/train_002103.png,1,1dqcce
train_002104,train,images/train/train_002104.jpg,masks/train/train_002104.png,1,1dqcce
train_002105,train,images/train/train_002105.jpg,masks/train/train_002105.png,1,1dqcce
train_002106,train,images/train/train_002106.jpg,masks/train/train_002106.png,1,1dqcce
train_002107,train,images/train/train_002107.jpg,masks/train/train_002107.png,1,1dqcce
train_002108,train,images/train/train_002108.jpg,masks/train/train_002108.png,1,1dqcce
train_002109,train,images/train/train_002109.jpg,masks/train/train_002109.png,0,1dqd7u
train_002110,train,images/train/train_002110.jpg,masks/train/train_002110.png,1,1dqd7u
train_002111,train,images/train/train_002111.jpg,masks/train/train_002111.png,1,1dqd7u
train_002112,train,images/train/train_002112.jpg,masks/train/train_002112.png,1,1dqd7u
train_002113,train,images/train/train_002113.jpg,masks/train/train_002113.png,1,1dqd7u
train_002114,train,images/train/train_002114.jpg,masks/train/train_002114.png,1,1dqd7u
train_002115,train,images/train/train_002115.jpg,masks/train/train_002115.png,0,1dqg84
train_002116,train,images/train/train_002116.jpg,masks/train/train_002116.png,1,1dqg84
train_002117,train,images/train/train_002117.jpg,masks/train/train_002117.png,1,1dqg84
train_002118,train,images/train/train_002118.jpg,masks/train/train_002118.png,1,1dqg84
train_002119,train,images/train/train_002119.jpg,masks/train/train_002119.png,1,1dqg84
train_002120,train,images/train/train_002120.jpg,masks/train/train_002120.png,1,1dqg84
train_002121,train,images/train/train_002121.jpg,masks/train/train_002121.png,1,1dqg84
train_002122,train,images/train/train_002122.jpg,masks/train/train_002122.png,1,1dqg84
train_002123,train,images/train/train_002123.jpg,masks/train/train_002123.png,1,1dqg84
train_002124,train,images/train/train_002124.jpg,masks/train/train_002124.png,1,1dqg84
train_002125,train,images/train/train_002125.jpg,masks/train/train_002125.png,1,1dqg84
train_002126,train,images/train/train_002126.jpg,masks/train/train_002126.png,1,1dqg84
train_002127,train,images/train/train_002127.jpg,masks/train/train_002127.png,1,1dqg84
train_002128,train,images/train/train_002128.jpg,masks/train/train_002128.png,1,1dqg84
train_002129,train,images/train/train_002129.jpg,masks/train/train_002129.png,0,1dqmdg
train_002130,train,images/train/train_002130.jpg,masks/train/train_002130.png,1,1dqmdg
val_002131,val,images/val/val_002131.jpg,masks/val/val_002131.png,0,1dqtd8
val_002132,val,images/val/val_002132.jpg,masks/val/val_002132.png,1,1dqtd8
train_002133,train,images/train/train_002133.jpg,masks/train/train_002133.png,0,1dqwyl
train_002134,train,images/train/train_002134.jpg,masks/train/train_002134.png,1,1dqwyl
train_002135,train,images/train/train_002135.jpg,masks/train/train_002135.png,1,1dqwyl
train_002136,train,images/train/train_002136.jpg,masks/train/train_002136.png,1,1dqwyl
train_002137,train,images/train/train_002137.jpg,masks/train/train_002137.png,1,1dqwyl
train_002138,train,images/train/train_002138.jpg,masks/train/train_002138.png,1,1dqwyl
train_002139,train,images/train/train_002139.jpg,masks/train/train_002139.png,1,1dqwyl
train_002140,train,images/train/train_002140.jpg,masks/train/train_002140.png,1,1dqwyl
train_002141,train,images/train/train_002141.jpg,masks/train/train_002141.png,1,1dqwyl
train_002142,train,images/train/train_002142.jpg,masks/train/train_002142.png,0,1drczk
train_002143,train,images/train/train_002143.jpg,masks/train/train_002143.png,1,1drczk
train_002144,train,images/train/train_002144.jpg,masks/train/train_002144.png,0,1ds4ao
train_002145,train,images/train/train_002145.jpg,masks/train/train_002145.png,1,1ds4ao
train_002146,train,images/train/train_002146.jpg,masks/train/train_002146.png,1,1ds4ao
train_002147,train,images/train/train_002147.jpg,masks/train/train_002147.png,1,1ds4ao
train_002148,train,images/train/train_002148.jpg,masks/train/train_002148.png,1,1ds4ao
train_002149,train,images/train/train_002149.jpg,masks/train/train_002149.png,1,1ds4ao
train_002150,train,images/train/train_002150.jpg,masks/train/train_002150.png,1,1ds4ao
train_002151,train,images/train/train_002151.jpg,masks/train/train_002151.png,0,1dsr0p
train_002152,train,images/train/train_002152.jpg,masks/train/train_002152.png,1,1dsr0p
train_002153,train,images/train/train_002153.jpg,masks/train/train_002153.png,1,1dsr0p
train_002154,train,images/train/train_002154.jpg,masks/train/train_002154.png,1,1dsr0p
train_002155,train,images/train/train_002155.jpg,masks/train/train_002155.png,1,1dsr0p
train_002156,train,images/train/train_002156.jpg,masks/train/train_002156.png,1,1dsr0p
train_002157,train,images/train/train_002157.jpg,masks/train/train_002157.png,0,1dswqr
train_002158,train,images/train/train_002158.jpg,masks/train/train_002158.png,1,1dswqr
val_002159,val,images/val/val_002159.jpg,masks/val/val_002159.png,0,1dtll6
val_002160,val,images/val/val_002160.jpg,masks/val/val_002160.png,1,1dtll6
val_002161,val,images/val/val_002161.jpg,masks/val/val_002161.png,1,1dtll6
train_002162,train,images/train/train_002162.jpg,masks/train/train_002162.png,0,1du8jo
train_002163,train,images/train/train_002163.jpg,masks/train/train_002163.png,1,1du8jo
train_002164,train,images/train/train_002164.jpg,masks/train/train_002164.png,1,1du8jo
train_002165,train,images/train/train_002165.jpg,masks/train/train_002165.png,0,1duja4
train_002166,train,images/train/train_002166.jpg,masks/train/train_002166.png,1,1duja4
train_002167,train,images/train/train_002167.jpg,masks/train/train_002167.png,1,1duja4
train_002168,train,images/train/train_002168.jpg,masks/train/train_002168.png,1,1duja4
train_002169,train,images/train/train_002169.jpg,masks/train/train_002169.png,0,1dunwx
train_002170,train,images/train/train_002170.jpg,masks/train/train_002170.png,1,1dunwx
train_002171,train,images/train/train_002171.jpg,masks/train/train_002171.png,0,1duygu
train_002172,train,images/train/train_002172.jpg,masks/train/train_002172.png,1,1duygu
train_002173,train,images/train/train_002173.jpg,masks/train/train_002173.png,1,1duygu
train_002174,train,images/train/train_002174.jpg,masks/train/train_002174.png,1,1duygu
train_002175,train,images/train/train_002175.jpg,masks/train/train_002175.png,1,1duygu
train_002176,train,images/train/train_002176.jpg,masks/train/train_002176.png,1,1duygu
train_002177,train,images/train/train_002177.jpg,masks/train/train_002177.png,0,1dv6ms
train_002178,train,images/train/train_002178.jpg,masks/train/train_002178.png,1,1dv6ms
train_002179,train,images/train/train_002179.jpg,masks/train/train_002179.png,1,1dv6ms
train_002180,train,images/train/train_002180.jpg,masks/train/train_002180.png,1,1dv6ms
